YEAR,HR,DT,MN,DPT,WBT,DBT,Normal_Temp
2017,72,7,9,24.3,25.6,28.6,30.2
2017,72,8,9,25.2,26.0,28.0,30.2
2017,72,9,9,25.9,26.6,28.4,30.2
2017,72,10,9,25.9,27.0,29.0,30.2
2017,72,11,9,25.2,26.4,29.2,30.2
2017,72,12,9,26.7,27.6,30.0,30.2
2017,72,13,9,25.1,26.0,28.2,30.2
2017,72,14,9,26.2,26.4,26.8,30.2
2017,72,15,9,25.3,26.0,27.6,30.2
2017,72,16,9,25.4,25.6,26.0,30.2
2017,72,17,9,24.2,25.0,26.8,30.2
2017,72,18,9,24.3,25.4,27.8,30.2
2017,72,19,9,24.0,24.2,24.6,30.2
2017,72,20,9,24.1,24.4,25.0,30.2
2017,72,21,9,24.3,24.8,26.0,30.2
2017,72,22,9,24.1,25.0,27.0,30.2
2017,72,23,9,24.6,25.4,27.2,30.2
2017,72,24,9,24.4,25.0,26.4,30.2
2017,72,25,9,24.1,25.0,27.0,30.2
2017,72,26,9,25.1,26.0,28.2,30.2
2017,72,28,9,26.6,27.0,28.0,30.2
2017,72,29,9,24.6,25.0,26.0,30.2
2017,72,30,9,25.9,26.6,28.4,30.2
2017,84,1,9,25.4,26.0,27.4,30.2
2017,84,2,9,24.7,25.2,26.4,30.2
2017,84,3,9,24.8,25.2,26.2,30.2
2017,84,4,9,24.9,25.4,26.6,30.2
2017,84,5,9,24.3,25.0,26.6,30.2
2017,84,6,9,24.2,25.0,26.8,30.2
2017,84,7,9,24.0,24.6,26.0,30.2
2017,84,8,9,25.1,26.0,28.2,30.2
2017,84,9,9,25.8,26.4,27.8,30.2
2017,84,10,9,25.4,26.2,28.0,30.2
2017,84,11,9,26.8,27.4,29.0,30.2
2017,84,12,9,26.2,26.8,28.4,30.2
2017,84,13,9,27.2,28.0,30.0,30.2
2017,84,14,9,25.9,26.4,27.6,30.2
2017,84,15,9,25.3,26.0,26.6,30.2
2017,84,16,9,25.5,26.0,27.2,30.2
2017,84,17,9,24.6,25.0,26.0,30.2
2017,84,18,9,23.8,24.6,26.4,30.2
2017,84,19,9,24.7,25.6,27.6,30.2
2017,84,20,9,23.7,24.0,24.6,30.2
2017,84,21,9,23.6,24.0,24.8,30.2
2017,84,22,9,23.4,24.0,25.2,30.2
2017,84,23,9,23.7,24.6,26.6,30.2
2017,84,24,9,24.5,25.0,26.2,30.2
2017,84,25,9,24.8,25.2,26.2,30.2
2017,84,26,9,24.1,24.6,25.8,30.2
2017,84,27,9,24.7,25.6,27.6,30.2
2017,84,29,9,26.4,27.0,28.4,30.2
2017,84,30,9,24.9,25.2,26.0,30.2
2017,0,1,10,25.7,26.4,28.0,33.1
2017,0,2,10,25.9,26.6,28.2,33.1
2017,0,3,10,24.7,25.4,27.0,33.1
2017,0,4,10,24.7,25.4,27.0,33.1
2017,0,5,10,25.5,26.0,27.2,33.1
2017,0,7,10,25.1,25.4,26.2,33.1
2017,0,8,10,23.7,24.2,25.2,33.1
2017,0,9,10,24.3,24.6,25.2,33.1
2017,0,10,10,25.6,26.0,27.0,33.1
2017,0,11,10,25.1,25.4,26.2,33.1
2017,0,12,10,24.3,24.8,26.0,33.1
2017,0,13,10,25.7,26.0,26.8,33.1
2017,0,14,10,24.8,25.2,26.2,33.1
2017,0,15,10,25.1,25.4,26.0,33.1
2017,0,16,10,25.7,26.0,26.6,33.1
2017,0,17,10,24.8,25.0,25.4,33.1
2017,0,18,10,24.4,24.8,25.6,33.1
2017,0,19,10,24.3,24.6,25.2,33.1
2017,0,20,10,22.1,22.6,23.6,33.1
2017,0,21,10,25.0,25.4,26.4,33.1
2017,0,22,10,25.3,25.8,27.0,33.1
2017,0,23,10,25.0,25.6,27.0,33.1
2017,0,24,10,21.1,22.4,25.0,33.1
2017,0,25,10,19.2,20.0,21.4,33.1
2017,0,26,10,17.9,20.4,24.6,33.1
2017,0,27,10,22.4,22.7,25.0,33.1
2017,0,28,10,21.2,22.2,24.2,33.1
2017,0,29,10,19.9,21.0,23.0,33.1
2017,0,30,10,18.7,20.0,22.2,33.1
2017,0,31,10,16.1,21.0,26.0,33.1
2017,12,1,10,25.5,26.6,29.2,33.1
2017,12,2,10,26.5,27.4,29.6,33.1
2017,12,3,10,26.0,26.6,28.0,33.1
2017,12,4,10,24.9,26.0,28.6,33.1
2017,12,5,10,25.5,26.4,28.6,33.1
2017,12,6,10,23.3,25.4,30.0,33.1
2017,12,7,10,24.9,25.6,27.2,33.1
2017,12,8,10,24.4,25.4,27.6,33.1
2017,12,9,10,25.5,25.8,26.6,33.1
2017,12,10,10,25.3,26.0,27.6,33.1
2017,12,11,10,25.1,25.6,26.8,33.1
2017,12,12,10,24.1,25.6,29.0,33.1
2017,12,13,10,25.1,26.0,28.2,33.1
2017,12,14,10,25.3,26.0,27.6,33.1
2017,12,15,10,25.1,25.6,26.8,33.1
2017,12,16,10,26.8,27.0,27.6,33.1
2017,12,17,10,26.9,27.2,27.8,33.1
2017,12,18,10,25.5,26.0,27.2,33.1
2017,12,19,10,25.0,25.4,26.4,33.1
2017,12,20,10,23.1,24.0,26.0,33.1
2017,12,21,10,24.7,25.6,27.6,33.1
2017,12,22,10,24.9,26.0,28.6,33.1
2017,12,23,10,25.2,26.0,28.0,33.1
2017,12,24,10,21.2,22.8,26.0,33.1
2017,12,25,10,18.1,20.8,25.4,33.1
2017,12,26,10,16.2,20.6,27.8,33.1
2017,12,27,10,22.6,24.0,27.0,33.1
2017,12,28,10,22.1,23.4,26.0,33.1
2017,12,29,10,20.8,22.6,26.0,33.1
2017,12,30,10,17.0,20.4,26.0,33.1
2017,12,31,10,15.1,20.2,28.2,33.1
2017,24,1,10,26.0,28.0,33.0,33.1
2017,24,2,10,26.4,28.0,32.0,33.1
2017,24,3,10,23.3,26.4,33.4,33.1
2017,24,4,10,21.9,26.0,35.0,33.1
2017,24,5,10,24.5,27.4,34.4,33.1
2017,24,6,10,21.9,26.0,35.0,33.1
2017,24,7,10,25.8,27.6,32.2,33.1
2017,24,8,10,24.9,27.0,32.0,33.1
2017,24,9,10,25.4,27.0,30.8,33.1
2017,24,10,10,25.9,26.8,29.0,33.1
2017,24,11,10,25.2,26.4,29.2,33.1
2017,24,12,10,25.5,27.6,32.8,33.1
2017,24,13,10,25.5,27.0,30.6,33.1
2017,24,14,10,25.8,27.0,30.0,33.1
2017,24,15,10,25.3,26.6,29.8,33.1
2017,24,16,10,26.5,27.4,29.6,33.1
2017,24,17,10,26.1,27.8,32.0,33.1
2017,24,18,10,23.2,26.0,32.4,33.1
2017,24,19,10,23.3,26.0,32.0,33.1
2017,24,20,10,21.8,25.0,31.8,33.1
2017,24,21,10,25.3,27.0,31.2,33.1
2017,24,22,10,23.3,26.0,32.0,33.1
2017,24,23,10,24.0,26.4,32.0,33.1
2017,24,24,10,16.8,22.6,32.8,33.1
2017,24,25,10,14.9,21.8,33.0,33.1
2017,24,26,10,14.8,22.2,34.4,33.1
2017,24,27,10,20.8,24.8,33.0,33.1
2017,24,28,10,17.8,23.4,33.6,33.1
2017,24,29,10,15.5,22.4,34.0,33.1
2017,24,30,10,15.2,22.0,33.2,33.1
2017,24,31,10,15.8,22.4,33.6,33.1
2017,36,1,10,26.6,28.4,33.0,33.1
2017,36,2,10,25.7,27.8,33.0,33.1
2017,36,3,10,26.6,28.4,33.0,33.1
2017,36,4,10,24.8,27.8,35.2,33.1
2017,36,5,10,24.2,27.2,34.4,33.1
2017,36,6,10,23.1,26.6,34.6,33.1
2017,36,7,10,25.7,27.6,32.4,33.1
2017,36,8,10,25.6,27.2,31.2,33.1
2017,36,9,10,26.6,28.0,31.6,33.1
2017,36,10,10,24.3,26.4,31.2,33.1
2017,36,11,10,24.1,26.0,30.4,33.1
2017,36,12,10,23.6,26.4,32.8,33.1
2017,36,13,10,25.2,27.2,32.0,33.1
2017,36,14,10,25.4,27.0,31.0,33.1
2017,36,15,10,26.3,27.6,31.0,33.1
2017,36,16,10,26.5,28.0,31.8,33.1
2017,36,17,10,26.9,28.6,33.0,33.1
2017,36,18,10,27.0,28.8,33.6,33.1
2017,36,19,10,26.0,28.0,33.0,33.1
2017,36,20,10,24.1,26.6,32.4,33.1
2017,36,21,10,24.9,27.0,32.0,33.1
2017,36,22,10,25.5,27.4,32.0,33.1
2017,36,23,10,25.4,27.6,33.0,33.1
2017,36,24,10,15.8,23.0,35.4,33.1
2017,36,25,10,13.0,22.0,36.0,33.1
2017,36,26,10,20.1,25.4,36.2,33.1
2017,36,27,10,21.7,25.6,34.0,33.1
2017,36,28,10,19.3,24.4,34.4,33.1
2017,36,29,10,19.7,24.6,34.4,33.1
2017,36,30,10,14.2,22.4,35.8,33.1
2017,36,31,10,14.5,22.4,35.4,33.1
2017,48,1,10,25.4,27.0,31.0,33.1
2017,48,2,10,23.2,25.6,31.0,33.1
2017,48,3,10,25.0,26.8,31.2,33.1
2017,48,4,10,24.7,27.2,33.2,33.1
2017,48,5,10,25.8,27.6,32.2,33.1
2017,48,6,10,24.6,25.6,27.8,33.1
2017,48,7,10,25.4,26.6,29.6,33.1
2017,48,8,10,24.6,26.2,30.0,33.1
2017,48,9,10,25.8,27.0,30.0,33.1
2017,48,10,10,25.3,26.2,28.4,33.1
2017,48,11,10,24.1,25.2,27.6,33.1
2017,48,12,10,25.4,27.0,31.0,33.1
2017,48,13,10,24.9,26.4,30.0,33.1
2017,48,14,10,26.6,27.0,28.0,33.1
2017,48,15,10,26.7,27.4,29.2,33.1
2017,48,16,10,26.5,27.6,30.4,33.1
2017,48,17,10,26.8,28.0,31.2,33.1
2017,48,18,10,25.2,26.8,30.6,33.1
2017,48,19,10,24.4,26.4,31.0,33.1
2017,48,20,10,24.5,26.4,30.8,33.1
2017,48,21,10,24.8,26.4,30.2,33.1
2017,48,22,10,25.0,26.6,30.4,33.1
2017,48,23,10,24.4,26.4,31.0,33.1
2017,48,24,10,17.4,22.8,32.4,33.1
2017,48,25,10,23.1,26.0,32.6,33.1
2017,48,26,10,20.1,24.2,32.4,33.1
2017,48,27,10,22.4,25.2,31.2,33.1
2017,48,28,10,17.6,22.6,31.6,33.1
2017,48,29,10,19.9,23.8,31.4,33.1
2017,48,30,10,19.7,24.0,32.4,33.1
2017,48,31,10,19.9,24.0,32.0,33.1
2017,60,1,10,26.0,27.0,29.4,33.1
2017,60,2,10,24.3,25.8,29.2,33.1
2017,60,3,10,25.3,26.6,29.8,33.1
2017,60,4,10,25.5,27.0,30.6,33.1
2017,60,5,10,25.9,27.2,30.4,33.1
2017,60,6,10,24.5,25.0,26.2,33.1
2017,60,7,10,24.2,24.6,25.4,33.1
2017,60,8,10,24.4,24.8,25.8,33.1
2017,60,9,10,25.8,26.6,28.6,33.1
2017,60,10,10,25.7,26.0,26.8,33.1
2017,60,11,10,24.7,25.6,27.6,33.1
2017,60,12,10,25.4,26.4,28.8,33.1
2017,60,13,10,25.5,26.2,27.8,33.1
2017,60,14,10,25.1,25.4,26.0,33.1
2017,60,16,10,26.6,27.4,29.4,33.1
2017,60,17,10,26.2,27.0,29.0,33.1
2017,60,18,10,25.5,26.4,28.6,33.1
2017,60,19,10,24.6,25.6,28.0,33.1
2017,60,20,10,25.2,26.4,29.2,33.1
2017,60,21,10,24.5,26.0,29.6,33.1
2017,60,22,10,24.7,26.0,29.0,33.1
2017,60,23,10,22.8,24.4,27.8,33.1
2017,60,24,10,22.4,24.0,27.4,33.1
2017,60,25,10,22.6,24.2,27.6,33.1
2017,60,26,10,22.1,24.0,28.0,33.1
2017,60,27,10,22.8,24.4,27.8,33.1
2017,60,28,10,20.1,23.0,28.6,33.1
2017,60,29,10,22.2,24.4,29.0,33.1
2017,60,30,10,20.6,23.4,29.0,33.1
2017,60,31,10,18.7,22.0,28.0,33.1
2017,72,1,10,25.8,26.8,29.2,33.1
2017,72,2,10,24.5,25.4,27.4,33.1
2017,72,3,10,24.4,25.8,29.0,33.1
2017,72,4,10,25.8,26.8,29.2,33.1
2017,72,5,10,25.6,26.4,28.4,33.1
2017,72,6,10,25.0,25.4,26.4,33.1
2017,72,7,10,24.3,24.8,26.0,33.1
2017,72,8,10,24.4,24.8,25.6,33.1
2017,72,9,10,25.7,26.4,28.0,33.1
2017,72,10,10,25.1,25.4,26.2,33.1
2017,72,11,10,24.4,25.2,27.0,33.1
2017,72,12,10,26.0,26.6,28.0,33.1
2017,72,13,10,25.0,25.6,27.0,33.1
2017,72,14,10,24.6,25.0,25.8,33.1
2017,72,15,10,25.5,25.8,26.6,33.1
2017,72,16,10,23.5,23.8,24.4,33.1
2017,72,17,10,26.0,26.4,27.4,33.1
2017,72,18,10,24.7,25.4,27.0,33.1
2017,72,19,10,23.8,24.4,25.8,33.1
2017,72,20,10,24.9,25.8,27.8,33.1
2017,72,21,10,24.8,26.0,28.8,33.1
2017,72,22,10,25.2,26.0,28.0,33.1
2017,72,23,10,23.1,24.0,26.0,33.1
2017,72,24,10,20.7,22.0,24.4,33.1
2017,72,25,10,21.0,22.4,25.2,33.1
2017,72,26,10,21.7,23.0,25.6,33.1
2017,72,27,10,22.0,23.0,25.0,33.1
2017,72,28,10,21.4,23.0,26.2,33.1
2017,72,29,10,21.7,23.0,25.6,33.1
2017,72,30,10,20.3,22.0,25.2,33.1
2017,72,31,10,18.4,20.6,24.4,33.1
2017,84,1,10,26.0,26.4,27.2,33.1
2017,84,2,10,26.0,26.8,28.8,33.1
2017,84,3,10,24.3,25.0,26.6,33.1
2017,84,4,10,26.1,26.8,28.6,33.1
2017,84,5,10,26.4,27.0,28.4,33.1
2017,84,6,10,25.9,26.6,28.4,33.1
2017,84,7,10,24.6,25.2,26.6,33.1
2017,84,8,10,24.1,24.6,25.6,33.1
2017,84,9,10,24.7,25.0,25.6,33.1
2017,84,10,10,25.0,25.6,27.0,33.1
2017,84,11,10,24.8,25.2,26.2,33.1
2017,84,12,10,24.2,25.0,26.8,33.1
2017,84,13,10,25.4,26.0,27.4,33.1
2017,84,14,10,25.0,25.4,26.4,33.1
2017,84,15,10,25.1,25.4,26.0,33.1
2017,84,16,10,26.0,26.2,26.6,33.1
2017,84,17,10,24.4,24.6,25.0,33.1
2017,84,18,10,25.7,26.0,26.8,33.1
2017,84,19,10,24.8,25.2,26.2,33.1
2017,84,20,10,23.1,23.4,24.0,33.1
2017,84,21,10,24.9,25.6,27.2,33.1
2017,84,22,10,25.2,26.0,27.8,33.1
2017,84,23,10,25.5,26.2,27.8,33.1
2017,84,24,10,21.0,22.6,25.8,33.1
2017,84,25,10,19.5,21.2,24.2,33.1
2017,84,26,10,19.9,21.6,23.6,33.1
2017,84,27,10,21.5,22.4,24.6,33.1
2017,84,28,10,22.2,23.0,24.6,33.1
2017,84,29,10,20.1,21.4,23.8,33.1
2017,84,30,10,21.1,22.0,23.8,33.1
2017,84,31,10,21.0,22.4,25.2,33.1
2017,0,1,11,15.4,18.6,23.4,33.4
2017,0,2,11,12.3,18.0,25.8,33.4
2017,0,3,11,15.0,18.2,23.0,33.4
2017,0,4,11,15.1,17.4,20.8,33.4
2017,0,5,11,13.0,17.4,23.4,33.4
2017,0,6,11,16.7,19.6,24.2,33.4
2017,0,7,11,20.3,21.4,23.4,33.4
2017,0,8,11,20.0,21.0,22.8,33.4
2017,0,9,11,18.8,19.8,21.6,33.4
2017,0,10,11,18.0,20.0,23.4,33.4
2017,0,11,11,18.0,19.4,21.8,33.4
2017,0,12,11,16.2,18.8,22.8,33.4
2017,0,13,11,16.1,17.4,19.4,33.4
2017,0,14,11,18.4,19.0,20.0,33.4
2017,0,15,11,17.4,18.4,20.0,33.4
2017,0,16,11,17.1,18.4,20.4,33.4
2017,0,17,11,16.4,18.2,21.0,33.4
2017,0,18,11,17.6,19.2,21.8,33.4
2017,0,19,11,16.5,18.4,21.4,33.4
2017,0,20,11,18.0,19.8,22.8,33.4
2017,0,22,11,21.2,22.0,23.6,33.4
2017,0,23,11,17.1,18.4,20.4,33.4
2017,0,24,11,16.3,17.6,19.6,33.4
2017,0,25,11,18.5,19.2,20.4,33.4
2017,0,26,11,19.1,20.0,21.4,33.4
2017,0,27,11,16.9,19.0,22.4,33.4
2017,0,29,11,17.0,18.0,19.6,33.4
2017,0,30,11,16.3,17.6,19.6,33.4
2017,12,1,11,15.2,19.8,27.0,33.4
2017,12,2,11,11.4,18.2,27.4,33.4
2017,12,3,11,14.1,19.0,26.2,33.4
2017,12,4,11,14.5,18.4,24.2,33.4
2017,12,5,11,13.5,18.6,26.0,33.4
2017,12,6,11,17.0,21.0,27.8,33.4
2017,12,7,11,17.7,21.2,27.2,33.4
2017,12,8,11,18.7,21.2,25.6,33.4
2017,12,9,11,17.4,20.6,26.0,33.4
2017,12,10,11,18.1,21.0,26.0,33.4
2017,12,11,11,18.6,21.0,25.2,33.4
2017,12,12,11,13.4,18.2,25.0,33.4
2017,12,13,11,14.4,18.0,23.2,33.4
2017,12,14,11,18.4,20.0,22.8,33.4
2017,12,15,11,17.6,19.4,22.4,33.4
2017,12,16,11,17.4,19.2,22.2,33.4
2017,12,17,11,17.7,20.0,23.8,33.4
2017,12,18,11,18.7,20.4,23.4,33.4
2017,12,19,11,19.0,19.6,22.4,33.4
2017,12,20,11,18.9,21.0,24.8,33.4
2017,12,22,11,21.9,23.0,25.2,33.4
2017,12,23,11,17.6,20.0,24.0,33.4
2017,12,24,11,16.5,18.8,22.4,33.4
2017,12,25,11,18.5,20.4,23.6,33.4
2017,12,26,11,19.5,21.2,24.2,33.4
2017,12,27,11,14.9,19.0,25.2,33.4
2017,12,28,11,16.0,19.0,23.6,33.4
2017,12,29,11,18.0,19.6,22.2,33.4
2017,12,30,11,14.5,17.6,22.0,33.4
2017,24,1,11,15.8,22.4,33.6,33.4
2017,24,2,11,13.0,20.8,32.6,33.4
2017,24,3,11,13.1,21.0,33.0,33.4
2017,24,4,11,14.8,21.2,31.4,33.4
2017,24,5,11,14.8,21.4,32.0,33.4
2017,24,6,11,18.0,23.4,33.4,33.4
2017,24,7,11,16.1,22.4,33.2,33.4
2017,24,8,11,16.6,22.8,33.6,33.4
2017,24,9,11,16.5,22.4,32.6,33.4
2017,24,10,11,17.0,22.6,32.4,33.4
2017,24,11,11,15.8,22.0,32.4,33.4
2017,24,12,11,10.1,19.2,31.4,33.4
2017,24,13,11,13.0,20.4,31.4,33.4
2017,24,14,11,15.7,21.0,29.6,33.4
2017,24,15,11,13.8,20.6,31.0,33.4
2017,24,16,11,14.1,20.6,30.6,33.4
2017,24,17,11,13.5,20.4,30.8,33.4
2017,24,18,11,16.0,21.6,31.0,33.4
2017,24,19,11,15.4,21.4,31.2,33.4
2017,24,20,11,18.7,21.8,27.4,33.4
2017,24,22,11,20.5,24.4,32.2,33.4
2017,24,23,11,14.6,22.0,34.0,33.4
2017,24,24,11,17.4,22.4,31.2,33.4
2017,24,25,11,16.2,21.6,30.6,33.4
2017,24,26,11,16.9,22.4,32.0,33.4
2017,24,27,11,13.0,20.6,32.0,33.4
2017,24,29,11,16.1,21.6,30.8,33.4
2017,24,30,11,14.4,20.8,30.8,33.4
2017,36,1,11,13.8,22.0,35.0,33.4
2017,36,2,11,11.9,21.2,35.0,33.4
2017,36,3,11,11.4,20.8,34.4,33.4
2017,36,4,11,13.2,21.4,34.0,33.4
2017,36,5,11,15.2,22.6,35.0,33.4
2017,36,6,11,18.7,24.4,35.4,33.4
2017,36,7,11,19.8,24.6,34.2,33.4
2017,36,8,11,19.9,24.4,33.4,33.4
2017,36,9,11,14.9,22.2,34.2,33.4
2017,36,10,11,15.1,22.4,34.6,33.4
2017,36,11,11,13.3,21.2,33.4,33.4
2017,36,12,11,10.7,19.8,32.4,33.4
2017,36,13,11,13.1,21.0,33.0,33.4
2017,36,14,11,13.8,21.0,32.2,33.4
2017,36,15,11,13.6,21.2,33.0,33.4
2017,36,16,11,15.5,21.6,31.6,33.4
2017,36,17,11,17.8,22.8,31.8,33.4
2017,36,18,11,17.2,22.4,31.6,33.4
2017,36,19,11,12.3,21.0,34.0,33.4
2017,36,20,11,20.1,24.4,33.0,33.4
2017,36,22,11,21.1,25.0,33.2,33.4
2017,36,23,11,16.8,22.6,32.8,33.4
2017,36,24,11,14.5,21.2,31.8,33.4
2017,36,25,11,17.6,22.8,32.2,33.4
2017,36,26,11,15.9,22.6,34.0,33.4
2017,36,27,11,17.8,23.2,33.0,33.4
2017,36,28,11,19.2,23.4,31.4,33.4
2017,36,29,11,14.8,21.6,32.6,33.4
2017,36,30,11,13.1,21.4,34.2,33.4
2017,48,1,11,15.4,22.0,33.0,33.4
2017,48,2,11,18.2,23.0,31.8,33.4
2017,48,3,11,16.2,22.0,31.8,33.4
2017,48,4,11,16.2,22.0,31.8,33.4
2017,48,5,11,17.8,23.0,32.4,33.4
2017,48,6,11,19.1,24.0,33.4,33.4
2017,48,7,11,20.7,24.2,31.2,33.4
2017,48,8,11,22.6,25.2,30.8,33.4
2017,48,9,11,18.4,23.0,31.4,33.4
2017,48,10,11,19.2,23.4,31.4,33.4
2017,48,11,11,20.7,23.8,30.0,33.4
2017,48,12,11,12.3,19.6,30.0,33.4
2017,48,13,11,18.9,22.6,29.4,33.4
2017,48,14,11,18.3,22.0,28.6,33.4
2017,48,15,11,16.0,21.4,30.4,33.4
2017,48,16,11,15.3,20.6,29.0,33.4
2017,48,17,11,15.6,20.8,29.2,33.4
2017,48,18,11,16.5,21.4,29.6,33.4
2017,48,19,11,16.8,21.8,30.4,33.4
2017,48,20,11,21.0,24.4,31.4,33.4
2017,48,22,11,20.5,23.8,30.4,33.4
2017,48,23,11,17.0,21.8,30.0,33.4
2017,48,24,11,18.2,22.0,28.8,33.4
2017,48,25,11,20.0,23.0,28.8,33.4
2017,48,26,11,20.0,23.4,30.0,33.4
2017,48,27,11,17.2,21.6,29.2,33.4
2017,48,28,11,15.3,20.6,29.0,33.4
2017,48,29,11,16.9,21.6,29.6,33.4
2017,48,30,11,16.3,21.4,30.0,33.4
2017,60,1,11,17.4,21.8,29.4,33.4
2017,60,2,11,19.4,22.6,28.6,33.4
2017,60,3,11,20.2,23.0,28.4,33.4
2017,60,4,11,18.8,21.2,25.4,33.4
2017,60,5,11,17.6,21.6,28.6,33.4
2017,60,6,11,20.2,23.4,29.6,33.4
2017,60,7,11,22.4,24.2,28.0,33.4
2017,60,8,11,21.8,24.0,28.6,33.4
2017,60,9,11,19.9,22.8,28.4,33.4
2017,60,10,11,22.7,24.6,28.6,33.4
2017,60,11,11,21.1,23.4,28.0,33.4
2017,60,12,11,17.5,20.4,25.2,33.4
2017,60,13,11,18.8,21.2,25.4,33.4
2017,60,14,11,17.3,20.6,26.2,33.4
2017,60,15,11,17.3,20.0,24.4,33.4
2017,60,16,11,17.7,20.6,25.6,33.4
2017,60,17,11,15.5,20.2,27.6,33.4
2017,60,18,11,17.9,21.0,26.4,33.4
2017,60,19,11,18.0,21.6,28.0,33.4
2017,60,20,11,22.9,24.4,27.6,33.4
2017,60,22,11,21.1,23.6,28.6,33.4
2017,60,23,11,12.1,18.6,27.6,33.4
2017,60,24,11,20.3,22.4,26.4,33.4
2017,60,25,11,20.3,22.6,27.0,33.4
2017,60,26,11,18.7,22.0,28.0,33.4
2017,60,27,11,19.9,22.0,26.0,33.4
2017,60,28,11,19.4,21.2,24.4,33.4
2017,60,29,11,18.7,21.0,25.0,33.4
2017,60,30,11,15.1,20.0,27.6,33.4
2017,72,1,11,18.7,21.0,25.0,33.4
2017,72,2,11,18.2,20.6,24.8,33.4
2017,72,3,11,14.9,19.2,25.8,33.4
2017,72,4,11,15.9,19.0,23.8,33.4
2017,72,5,11,18.6,20.8,24.6,33.4
2017,72,6,11,20.1,23.0,28.6,33.4
2017,72,7,11,22.3,23.4,25.0,33.4
2017,72,8,11,19.5,21.4,24.8,33.4
2017,72,9,11,18.1,20.4,24.4,33.4
2017,72,10,11,19.6,21.6,25.2,33.4
2017,72,11,11,20.6,22.4,25.8,33.4
2017,72,12,11,15.5,18.0,21.8,33.4
2017,72,13,11,19.2,20.6,23.0,33.4
2017,72,14,11,17.6,19.4,22.4,33.4
2017,72,15,11,17.0,19.0,22.2,33.4
2017,72,16,11,17.4,19.2,22.2,33.4
2017,72,17,11,17.6,20.0,21.0,33.4
2017,72,18,11,18.5,20.0,22.6,33.4
2017,72,19,11,18.5,20.8,24.8,33.4
2017,72,20,11,22.0,23.2,25.6,33.4
2017,72,22,11,21.4,23.0,26.2,33.4
2017,72,23,11,15.3,18.4,23.0,33.4
2017,72,24,11,19.3,21.0,24.0,33.4
2017,72,25,11,19.1,20.8,23.8,33.4
2017,72,26,11,20.1,21.6,24.4,33.4
2017,72,27,11,18.9,20.2,22.4,33.4
2017,72,28,11,17.6,19.2,21.8,33.4
2017,72,29,11,18.7,20.0,22.2,33.4
2017,72,30,11,16.5,19.0,23.0,33.4
2017,84,1,11,16.4,19.2,23.6,33.4
2017,84,2,11,14.4,19.0,25.8,33.4
2017,84,3,11,15.3,19.0,24.6,33.4
2017,84,4,11,14.4,18.0,23.2,33.4
2017,84,5,11,14.2,17.8,23.0,33.4
2017,84,6,11,18.7,20.4,23.4,33.4
2017,84,7,11,20.7,22.0,24.2,33.4
2017,84,8,11,22.0,22.8,24.4,33.4
2017,84,9,11,19.9,21.0,23.0,33.4
2017,84,10,11,18.2,20.0,23.0,33.4
2017,84,11,11,19.7,20.8,22.8,33.4
2017,84,12,11,19.3,20.4,22.4,33.4
2017,84,13,11,16.1,17.8,20.4,33.4
2017,84,14,11,18.2,19.4,21.4,33.4
2017,84,15,11,17.2,18.6,20.8,33.4
2017,84,16,11,16.7,18.6,21.6,33.4
2017,84,17,11,16.7,18.6,21.6,33.4
2017,84,18,11,18.6,19.8,21.8,33.4
2017,84,19,11,17.3,18.8,21.2,33.4
2017,84,20,11,17.3,20.0,24.4,33.4
2017,84,22,11,21.3,22.4,24.6,33.4
2017,84,23,11,17.3,19.0,21.8,33.4
2017,84,24,11,15.2,17.4,20.6,33.4
2017,84,25,11,18.3,19.4,21.2,33.4
2017,84,26,11,20.1,21.0,22.6,33.4
2017,84,27,11,18.9,20.2,22.4,33.4
2017,84,28,11,19.1,20.0,21.6,33.4
2017,84,29,11,17.0,18.4,20.6,33.4
2017,84,30,11,18.0,19.0,20.6,33.4
2017,0,1,12,13.6,18.0,24.2,31.9
2017,0,2,12,12.7,17.8,24.8,31.9
2017,0,3,12,16.2,19.0,23.4,31.9
2017,0,4,12,18.9,21.0,24.8,31.9
2017,0,5,12,20.0,21.0,22.8,31.9
2017,0,6,12,23.3,23.4,24.8,31.9
2017,0,7,12,18.6,19.0,19.6,31.9
2017,0,8,12,19.3,19.8,20.6,31.9
2017,0,9,12,21.7,22.2,23.2,31.9
2017,0,10,12,21.5,21.8,22.4,31.9
2017,0,11,12,21.4,21.8,22.6,31.9
2017,0,12,12,18.4,19.0,20.0,31.9
2017,0,13,12,17.0,17.6,18.6,31.9
2017,0,14,12,15.3,16.4,18.0,31.9
2017,0,15,12,17.2,17.8,18.8,31.9
2017,0,16,12,19.1,19.6,20.6,31.9
2017,0,17,12,18.5,19.4,21.0,31.9
2017,0,18,12,15.2,17.0,19.6,31.9
2017,0,19,12,14.2,17.4,22.0,31.9
2017,0,20,12,14.9,16.6,19.0,31.9
2017,0,21,12,12.5,14.4,16.8,31.9
2017,0,22,12,14.0,15.6,17.8,31.9
2017,0,23,12,13.9,15.4,17.4,31.9
2017,0,25,12,16.7,17.4,18.4,31.9
2017,0,26,12,12.9,17.0,22.6,31.9
2017,0,27,12,12.6,15.4,19.0,31.9
2017,0,28,12,15.2,16.2,17.6,31.9
2017,0,29,12,15.1,16.0,17.2,31.9
2017,0,30,12,15.4,16.4,17.8,31.9
2017,0,31,12,16.0,16.8,18.0,31.9
